ID,OrderDate,Sales,Profit
12931,2013-12-08,401.76,164.7
12932,2013-12-08,137.07,56.16
12933,2013-12-08,285.376,-17.844
12934,2013-12-08,268.74,91.26
12935,2013-12-08,275.13,16.47
12936,2013-12-08,223.87136,89.27136
12937,2013-12-08,50.04,18.99
12938,2013-12-08,116.25,22.05
12939,2013-12-08,114.03,30.66
12940,2013-12-08,142.688,-160.532
12941,2013-12-08,77.56,35.6776
12942,2013-12-08,23.97,-23.07
12943,2013-12-08,32.4,12.6
12944,2013-12-08,49.32,11.82
12945,2013-12-08,43.92,-35.16
12946,2013-12-08,66.072,-36.368
12947,2013-12-08,16.794,4.074
12948,2013-12-08,108.78,35.7
12949,2013-12-08,33.39,2.25
12950,2013-12-08,37.89,0.72
12951,2013-12-08,41.86,19.2556
12952,2013-12-08,32.4,15.552
12953,2013-12-08,52.8,26.4
12954,2013-12-08,26.94,1.86
12955,2013-12-08,48.45,22.77
12956,2013-12-08,34.104,-50.316
12957,2013-12-08,31.17,7.14
12958,2013-12-08,26.76,7.74
12959,2013-12-08,49.38,3.9
12960,2013-12-08,46.32,12.03
12961,2013-12-08,28.8,-13.44
12962,2013-12-08,65.7,25.56
12963,2013-12-08,20.232,-4.428
12964,2013-12-08,13.56,0.78
12965,2013-12-08,23.52,10.08
12966,2013-12-08,47.52,19.44
12967,2013-12-08,25.8,9.0
12968,2013-12-08,16.332,-17.988
12969,2013-12-08,27.9,9.18
12970,2013-12-08,20.712,-29.538
12971,2013-12-08,27.9,8.88
12972,2013-12-08,14.55,3.18
12973,2013-12-08,9.342,0.912
12974,2013-12-08,6.42,-0.22
12975,2013-12-08,6.75,0.99
12976,2013-12-09,911.574,101.214
12977,2013-12-09,1599.92,751.9624
12978,2013-12-09,654.102,247.062
12979,2013-12-09,755.73,335.88
12980,2013-12-09,755.3862,157.4262
12981,2013-12-09,653.175,-457.245
12982,2013-12-09,728.946,-157.9383
12983,2013-12-09,147.3,10.29
12984,2013-12-09,224.75,62.93
12985,2013-12-09,457.81199999999995,121.932
12986,2013-12-09,535.815,208.305
12987,2013-12-09,260.4,31.08
12988,2013-12-09,520.02,228.69
12989,2013-12-09,303.84,18.18
12990,2013-12-09,3347.37,636.0003
12991,2013-12-09,339.84,88.29
12992,2013-12-09,195.44832,17.20832
12993,2013-12-09,136.944,54.744
12994,2013-12-09,332.94,6.6588
12995,2013-12-09,500.4,90.0
12996,2013-12-09,364.74,120.36
12997,2013-12-09,136.2,-92.76
12998,2013-12-09,73.2,3.66
12999,2013-12-09,269.19,91.44
13000,2013-12-09,147.09,7.35
13001,2013-12-09,73.494,-33.156
13002,2013-12-09,40.32,7.2
13003,2013-12-09,148.65,29.73
13004,2013-12-09,70.05,25.8
13005,2013-12-09,190.62,62.88
13006,2013-12-09,183.0648,30.7848
13007,2013-12-09,63.648480000000006,10.988480000000001
13008,2013-12-09,131.52,9.2
13009,2013-12-09,95.94,17.22
13010,2013-12-09,99.568,33.6042
13011,2013-12-09,56.76,26.64
13012,2013-12-09,56.46,4.5
13013,2013-12-09,190.4,13.3
13014,2013-12-09,46.32,6.0
13015,2013-12-09,66.48,26.56
13016,2013-12-09,43.2087,12.9987
13017,2013-12-09,78.3552,4.4352
13018,2013-12-09,19.272000000000002,2.872
13019,2013-12-09,68.31,26.64
13020,2013-12-09,35.664,-10.776
13021,2013-12-09,109.26,-17.55
13022,2013-12-09,22.2,1.98
13023,2013-12-09,39.872,12.9584
13024,2013-12-09,46.08,5.52
13025,2013-12-09,68.796,-45.864
13026,2013-12-09,60.42,1.2
13027,2013-12-09,43.29600000000001,10.236
13028,2013-12-09,116.08,34.78
13029,2013-12-09,37.52,3.752
13030,2013-12-09,44.1228,17.4828
13031,2013-12-09,17.76,-17.52
13032,2013-12-09,20.52,4.23
13033,2013-12-09,26.064,-2.616
13034,2013-12-09,29.4,6.15
13035,2013-12-09,8.448,2.64
13036,2013-12-09,22.428,-17.9424
13037,2013-12-09,26.368000000000002,-0.012
13038,2013-12-09,20.736,7.2576
13039,2013-12-09,11.13,4.11
13040,2013-12-09,35.04,5.52
13041,2013-12-09,11.09,5.4341
13042,2013-12-09,8.704,1.304
13043,2013-12-09,9.568,2.99
13044,2013-12-09,6.0,2.1
13045,2013-12-09,7.61,3.5767
13046,2013-12-09,74.88,5.94
13047,2013-12-09,2.912,0.91
13048,2013-12-09,1.9080000000000001,-3.2436
13049,2013-12-10,1549.98,139.32
13050,2013-12-10,362.151,36.171
13051,2013-12-10,410.5,65.6
13052,2013-12-10,158.22,64.8
13053,2013-12-10,425.91,106.47
13054,2013-12-10,324.27016000000003,12.31016
13055,2013-12-10,122.742,14.982000000000001
13056,2013-12-10,129.12,43.52
13057,2013-12-10,368.532,-307.14799999999997
13058,2013-12-10,309.24,86.58
13059,2013-12-10,98.22,34.32
13060,2013-12-10,54.0,18.36
13061,2013-12-10,27.888,9.288
13062,2013-12-10,46.488,-3.912
13063,2013-12-10,27.72,3.465
13064,2013-12-10,50.625,20.205
13065,2013-12-10,22.64,0.0
13066,2013-12-10,17.82,-11.46
13067,2013-12-10,40.26,4.38
13068,2013-12-10,14.64,2.46
13069,2013-12-10,5.343999999999999,0.6679999999999999
13070,2013-12-10,8.76,1.92
13071,2013-12-11,2678.94,241.1046
13072,2013-12-11,451.152,0.0
13073,2013-12-11,671.544,50.3658
13074,2013-12-11,126.8,26.56
13075,2013-12-11,109.32,13.08
13076,2013-12-11,417.5976,-31.5624
13077,2013-12-11,153.04,-3.86
13078,2013-12-11,257.98,74.8142
13079,2013-12-11,87.96,35.16
13080,2013-12-11,315.36,15.66
13081,2013-12-11,357.102,154.722
13082,2013-12-11,170.96,70.08
13083,2013-12-11,195.84,-111.06
13084,2013-12-11,100.8,29.16
13085,2013-12-11,76.35600000000001,-3.864
13086,2013-12-11,92.94,25.0938
13087,2013-12-11,74.72,3.68
13088,2013-12-11,325.08,64.8
13089,2013-12-11,83.36,20.84
13090,2013-12-11,185.76,18.48
13091,2013-12-11,68.04,32.58
13092,2013-12-11,59.58,0.54
13093,2013-12-11,81.66,13.02
13094,2013-12-11,327.96,-191.4
13095,2013-12-11,95.96799999999999,1.1996
13096,2013-12-11,59.97,14.9925
13097,2013-12-11,36.0,8.2
13098,2013-12-11,153.42,50.58
13099,2013-12-11,51.6,10.8
13100,2013-12-11,55.008,17.19
13101,2013-12-11,70.6035,-44.9565
13102,2013-12-11,64.8,29.1
13103,2013-12-11,52.2,21.9
13104,2013-12-11,245.646,8.1882
13105,2013-12-11,108.48,-36.22
13106,2013-12-11,41.96,10.9096
13107,2013-12-11,20.58,1.44
13108,2013-12-11,35.232,11.4504
13109,2013-12-11,47.992,-2.0568
13110,2013-12-11,17.592,-0.008
13111,2013-12-11,31.504,11.0264
13112,2013-12-11,42.714,-2.016
13113,2013-12-11,39.6,4.74
13114,2013-12-11,28.14,7.8792
13115,2013-12-11,13.872,1.452
13116,2013-12-11,36.0,6.48
13117,2013-12-11,18.996,1.256
13118,2013-12-11,6.96,2.2272
13119,2013-12-11,9.888,-6.9216
13120,2013-12-11,9.062999999999999,-1.7369999999999999
13121,2013-12-11,14.112,1.2348
13122,2013-12-11,18.06,9.0
13123,2013-12-11,13.5,4.32
13124,2013-12-11,8.64,3.96
13125,2013-12-11,13.895999999999999,-20.394000000000002
13126,2013-12-12,1581.48,0.0
13127,2013-12-12,892.1360000000001,111.51700000000001
13128,2013-12-12,477.8424,142.6824
13129,2013-12-12,363.92,-31.843000000000004
13130,2013-12-12,2346.84,258.12
13131,2013-12-12,403.92,25.245
13132,2013-12-12,328.59,-147.8655
13133,2013-12-12,458.43,-137.529
13134,2013-12-12,385.11,38.43
13135,2013-12-12,686.76,281.52
13136,2013-12-12,1019.52,264.87
13137,2013-12-12,593.5305599999999,111.73056000000001
13138,2013-12-12,209.6,68.12
13139,2013-12-12,395.82,39.54
13140,2013-12-12,326.835,123.435
13141,2013-12-12,197.7,88.95
13142,2013-12-12,387.13599999999997,24.195999999999998
13143,2013-12-12,283.68,118.98
13144,2013-12-12,243.38400000000001,-51.7191
13145,2013-12-12,300.768,30.0768
13146,2013-12-12,211.65,93.12
13147,2013-12-12,119.96,25.1916
13148,2013-12-12,157.56,34.56
13149,2013-12-12,122.68799999999999,39.8736
13150,2013-12-12,1029.95,298.6855
13151,2013-12-12,73.536,9.192
13152,2013-12-12,343.728,-744.9119999999999
13153,2013-12-12,204.984,45.504
13154,2013-12-12,373.194,66.294
13155,2013-12-12,302.376,22.6782
13156,2013-12-12,119.52,-51.84
13157,2013-12-12,316.0,31.6
13158,2013-12-12,83.42,24.1918
13159,2013-12-12,64.96,-4.06
13160,2013-12-12,155.34,27.9
13161,2013-12-12,81.81,34.29
13162,2013-12-12,175.725,-151.155
13163,2013-12-12,59.1,10.02
13164,2013-12-12,109.08,18.48
13165,2013-12-12,50.22,2.0088
13166,2013-12-12,97.74,43.98
13167,2013-12-12,195.264,-268.536
13168,2013-12-12,35.808,11.19
13169,2013-12-12,119.8,29.95
13170,2013-12-12,85.22399999999999,7.4571
13171,2013-12-12,111.3,50.04
13172,2013-12-12,100.26,21.0
13173,2013-12-12,30.98,13.940999999999999
13174,2013-12-12,87.21,-9.69
13175,2013-12-12,23.32,6.0632
13176,2013-12-12,94.02,17.82
13177,2013-12-12,91.38,14.58
13178,2013-12-12,89.16,-57.24
13179,2013-12-12,110.52,16.56
13180,2013-12-12,53.76,12.36
13181,2013-12-12,13.52,1.69
13182,2013-12-12,27.09,13.53
13183,2013-12-12,43.8,6.99
13184,2013-12-12,44.22,7.92
13185,2013-12-12,55.071999999999996,-28.928
13186,2013-12-12,69.07688,-57.62311999999999
13187,2013-12-12,68.6,-20.6
13188,2013-12-12,12.42,2.97
13189,2013-12-12,18.72,1.28
13190,2013-12-12,49.872,-5.888
13191,2013-12-12,27.63,4.14
13192,2013-12-12,29.07,-67.83
13193,2013-12-12,20.34,0.78
13194,2013-12-12,36.72,6.6
13195,2013-12-12,5.872000000000001,2.1286
13196,2013-12-12,19.008,-39.312
13197,2013-12-12,12.663,-21.956999999999997
13198,2013-12-12,16.71,4.17
13199,2013-12-12,14.8,6.068
13200,2013-12-12,13.68,4.08
13201,2013-12-12,15.26,6.2566
13202,2013-12-12,11.064,-6.396
13203,2013-12-12,6.672000000000001,1.6680000000000001
13204,2013-12-12,2.556,-1.8840000000000001
13205,2013-12-12,3.222,-3.228
13206,2014-01-01,677.4075,-111.6225
13207,2014-01-01,846.288,46.998000000000005
13208,2014-01-01,332.163,-43.137
13209,2014-01-01,156.512,-35.2152
13210,2014-01-01,159.768,53.9217
13211,2014-01-01,302.376,22.6782
13212,2014-01-01,106.92,26.73
13213,2014-01-01,203.31,13.41
13214,2014-01-01,152.19,48.69
13215,2014-01-01,99.48,23.82
13216,2014-01-01,54.0,4.86
13217,2014-01-01,34.56,4.08
13218,2014-01-01,40.83,6.51
13219,2014-01-01,38.376,13.4316
13220,2014-01-01,137.808,22.968000000000004
13221,2014-01-01,39.87,8.73
13222,2014-01-01,43.29,20.34
13223,2014-01-01,19.35,2.1
13224,2014-01-01,51.45,15.75
13225,2014-01-01,29.55,0.0
13226,2014-01-01,47.61600000000001,3.5712
13227,2014-01-01,23.48,8.218
13228,2014-01-01,13.8,4.92
13229,2014-01-01,3.64,1.6380000000000001
13230,2014-01-02,484.596,56.376000000000005
13231,2014-01-02,97.2,-38.88
13232,2014-01-02,84.78,17.73
13233,2014-01-02,52.92,18.48
13234,2014-01-02,29.208000000000002,-9.752
13235,2014-01-02,21.671999999999997,-1.808
13236,2014-01-02,96.12,25.92
13237,2014-01-03,382.51668,-257.14332
13238,2014-01-03,700.176,-35.064
13239,2014-01-03,735.66,95.58
13240,2014-01-03,360.24,126.06
13241,2014-01-03,278.64,55.62
13242,2014-01-03,185.64,90.96
13243,2014-01-03,59.4,-25.8
13244,2014-01-03,87.84,20.16
13245,2014-01-03,39.48,4.32
13246,2014-01-03,28.8,1.98
13247,2014-01-03,15.2,2.24
13248,2014-01-03,22.11,3.96
13249,2014-01-03,7.78,3.5010000000000003
13250,2014-01-03,9.84,4.7232
13251,2014-01-04,2999.95,1439.976
13252,2014-01-04,2614.689,-821.961
13253,2014-01-04,2135.28,21.12
13254,2014-01-04,671.93,188.1404
13255,2014-01-04,166.275,-69.975
13256,2014-01-04,677.58,176.1708
13257,2014-01-04,519.48,93.48
13258,2014-01-04,198.528,-23.232
13259,2014-01-04,314.496,87.27600000000001
13260,2014-01-04,205.3328,-36.2352
13261,2014-01-04,104.436,46.416000000000004
13262,2014-01-04,132.352,-89.40799999999999
13263,2014-01-04,64.12,30.7776
13264,2014-01-04,63.504,-146.136
13265,2014-01-04,75.04,36.0192
13266,2014-01-04,61.0,25.62
13267,2014-01-04,67.77600000000001,-44.06399999999999
13268,2014-01-04,330.24,22.0
13269,2014-01-04,84.95,22.087
13270,2014-01-04,24.024,3.1839999999999997
13271,2014-01-04,34.54,17.27
13272,2014-01-04,33.62,-90.774
13273,2014-01-04,42.96,15.84
13274,2014-01-04,29.78,8.0406
13275,2014-01-04,84.67200000000001,-124.96799999999999
13276,2014-01-04,45.6,18.96
13277,2014-01-04,29.7,8.019
13278,2014-01-04,40.38,-13.74
13279,2014-01-04,62.82,9.36
13280,2014-01-04,45.184,-66.656
13281,2014-01-04,8.184,-2.056
13282,2014-01-04,16.016,-4.824
13283,2014-01-04,21.84,7.38
13284,2014-01-04,33.7875,1.0875
13285,2014-01-04,12.9,3.3
13286,2014-01-04,12.888,1.9080000000000001
13287,2014-01-04,8.328,-5.472
13288,2014-01-04,5.456,-4.784
13289,2014-01-04,3.088,-1.7919999999999998
13290,2014-01-04,5.34,2.16
13291,2014-01-04,13.468,-22.8956
13292,2014-01-04,5.931,-3.969
13293,2014-01-04,2.316,-2.5639999999999996
13294,2014-01-05,2174.13,500.01
13295,2014-01-05,723.3,122.85
13296,2014-01-05,512.568,193.608
13297,2014-01-05,962.7345,-385.1055
13298,2014-01-05,653.13,-7.29
13299,2014-01-05,677.58,-158.102
13300,2014-01-05,291.654,-22.686
13301,2014-01-05,222.021,29.601
13302,2014-01-05,163.98,45.9
13303,2014-01-05,220.704,-8.2764
13304,2014-01-05,275.13,16.47
13305,2014-01-05,47.52,23.28
13306,2014-01-05,373.89599999999996,41.526
13307,2014-01-05,85.185,4.635
13308,2014-01-05,767.34,22.86
13309,2014-01-05,170.73,80.19
13310,2014-01-05,129.762,4.302
13311,2014-01-05,194.64,9.72
13312,2014-01-05,64.96,21.4368
13313,2014-01-05,101.4,45.6
13314,2014-01-05,57.6,8.64
13315,2014-01-05,47.0799,-6.2901
13316,2014-01-05,140.76,28.08
13317,2014-01-05,71.28,22.77
13318,2014-01-05,62.96,28.331999999999997
13319,2014-01-05,163.96,80.3404
13320,2014-01-05,30.69,9.18
13321,2014-01-05,97.824,-11.015999999999998
13322,2014-01-05,38.52,-53.94
13323,2014-01-05,88.93799999999999,13.818
13324,2014-01-05,44.91,16.11
13325,2014-01-05,30.56,14.9744
13326,2014-01-05,50.004,-88.416
13327,2014-01-05,54.66,6.0
13328,2014-01-05,43.372,-69.3952
13329,2014-01-05,15.66,3.42
13330,2014-01-05,43.08,8.16
13331,2014-01-05,15.96,1.68
13332,2014-01-05,23.68,6.216
13333,2014-01-05,25.83,9.03
13334,2014-01-05,23.24,7.553
13335,2014-01-05,5.76,2.8224
13336,2014-01-05,13.248,-5.112
13337,2014-01-05,13.895999999999999,-9.264
13338,2014-01-05,15.527999999999999,4.8525
13339,2014-01-05,11.952,3.8844
13340,2014-01-05,4.842,-3.5508
13341,2014-01-05,10.368,3.6288
13342,2014-01-05,4.6080000000000005,1.6704
13343,2014-01-05,2.376,0.7425
13344,2014-01-05,9.78,4.0098
13345,2014-01-06,414.66,107.76
13346,2014-01-06,391.14,195.57
13347,2014-01-06,418.6728,53.1528
13348,2014-01-06,290.1312,-91.4688
13349,2014-01-06,253.32,-233.1
13350,2014-01-06,148.68,-3.0
13351,2014-01-06,64.2,-28.26
13352,2014-01-06,24.33,-22.89
13353,2014-01-06,22.23,10.2
13354,2014-01-06,12.48,0.99
13355,2014-01-07,1044.63,-295.9785
13356,2014-01-07,627.9,31.35
13357,2014-01-07,1085.42,282.2092
13358,2014-01-07,1001.584,125.198
13359,2014-01-07,569.058,-178.8468
13360,2014-01-07,293.58,88.02
13361,2014-01-07,435.999,5.1294
13362,2014-01-07,283.26,113.28
13363,2014-01-07,148.17,71.1
13364,2014-01-07,156.249,24.219
13365,2014-01-07,771.336,-424.284
13366,2014-01-07,204.95,100.4255
13367,2014-01-07,153.36,65.88
13368,2014-01-07,174.42,71.7
13369,2014-01-07,248.82,4.92
13370,2014-01-07,248.57,67.1139
13371,2014-01-07,121.5,59.52
13372,2014-01-07,119.43,2.34
13373,2014-01-07,83.664,-80.916
13374,2014-01-07,66.42,16.59
13375,2014-01-07,59.22,5.28
13376,2014-01-07,75.792,25.5798
13377,2014-01-07,113.64,47.64
13378,2014-01-07,31.068,-69.432
13379,2014-01-07,20.43,-36.81
13380,2014-01-07,122.43,42.84
13381,2014-01-07,17.46,7.14
13382,2014-01-07,13.32,4.92
13383,2014-01-07,19.52,5.367999999999999
13384,2014-01-07,14.224,-10.3124
13385,2014-01-07,11.52,3.78
13386,2014-01-07,9.045,-3.465
13387,2014-01-07,22.23,9.7812
13388,2014-01-07,21.9,5.88
13389,2014-01-07,7.776,-9.084
13390,2014-01-07,53.55,4.23
13391,2014-01-07,4.8,2.19
13392,2014-01-08,865.9,129.8
13393,2014-01-08,2070.15,848.7
13394,2014-01-08,2172.0768,628.0368
13395,2014-01-08,795.6,222.72
13396,2014-01-08,512.7,199.92
13397,2014-01-08,849.95,390.977
13398,2014-01-08,660.08,131.98
13399,2014-01-08,366.84,157.74
13400,2014-01-08,487.616,79.21600000000001
13401,2014-01-08,513.6,61.56
13402,2014-01-08,159.12,-127.32
13403,2014-01-08,123.9,18.48
13404,2014-01-08,285.57599999999996,-57.1152
13405,2014-01-08,519.33,98.67
13406,2014-01-08,371.7,43.32
13407,2014-01-08,364.48,-36.52
13408,2014-01-08,168.21,65.34
13409,2014-01-08,72.0,12.96
13410,2014-01-08,148.512,16.872
13411,2014-01-08,155.88,54.558
13412,2014-01-08,130.56,27.36
13413,2014-01-08,36.792,4.1391
13414,2014-01-08,109.8,19.74
13415,2014-01-08,98.64,9.84
13416,2014-01-08,87.84,12.24
13417,2014-01-08,92.7,22.23
13418,2014-01-08,33.18,10.92
13419,2014-01-08,19.71,4.11
13420,2014-01-08,56.56,15.2712
13421,2014-01-08,22.26,9.99
13422,2014-01-08,49.86,0.0
13423,2014-01-08,74.76,30.24
13424,2014-01-08,36.96,11.4576
13425,2014-01-08,46.44,7.83
13426,2014-01-08,44.736000000000004,12.815999999999999
13427,2014-01-08,76.032,33.792
13428,2014-01-08,41.424,8.2848
13429,2014-01-08,45.36,2.16
13430,2014-01-08,14.752,5.312
13431,2014-01-08,18.93,7.56
13432,2014-01-08,32.754,-14.225999999999999
13433,2014-01-08,54.816,17.8152
13434,2014-01-08,34.317,-61.773
13435,2014-01-08,29.2,6.5
13436,2014-01-08,17.01,7.14
13437,2014-01-08,28.875,-17.955
13438,2014-01-08,15.324000000000002,-3.076
13439,2014-01-08,12.6246,-11.1954
13440,2014-01-08,12.012,1.5919999999999999
13441,2014-01-08,8.34,2.28
13442,2014-01-08,2.8080000000000003,-1.692
13443,2014-01-08,17.52,8.4096
13444,2014-01-08,11.54,5.5392
13445,2014-01-08,7.515,-16.035
13446,2014-01-08,6.0,1.26
13447,2014-01-08,11.01,5.3949
13448,2014-01-08,8.361,-5.5889999999999995
13449,2014-01-09,1007.424,134.304
13450,2014-01-09,1599.9,719.85
13451,2014-01-09,1350.09,256.41
13452,2014-01-09,1887.84,0.0
13453,2014-01-09,569.568,7.1196
13454,2014-01-09,465.24,213.96
13455,2014-01-09,219.28,0.0
13456,2014-01-09,638.73,166.0698
13457,2014-01-09,811.72,284.06
13458,2014-01-09,995.28,358.2
13459,2014-01-09,565.32,56.52
13460,2014-01-09,650.034,-23.706
13461,2014-01-09,276.48,11.04
13462,2014-01-09,659.9,217.767
13463,2014-01-09,734.22,212.76
13464,2014-01-09,689.408,77.5584
13465,2014-01-09,100.17,-207.03
13466,2014-01-09,134.91,6.72
13467,2014-01-09,193.95,9.6975
13468,2014-01-09,252.16,90.72
13469,2014-01-09,122.325,-0.075
13470,2014-01-09,179.9,46.76
13471,2014-01-09,149.73,43.4217
13472,2014-01-09,101.58,13.2
13473,2014-01-09,229.544,83.2097
13474,2014-01-09,129.519,11.439
13475,2014-01-09,48.357,1.047
13476,2014-01-09,155.142,-258.678
13477,2014-01-09,93.24,27.0
13478,2014-01-09,75.6,-54.45
13479,2014-01-09,97.272,-17.848
13480,2014-01-09,66.36,8.52
13481,2014-01-09,79.36,25.36
13482,2014-01-09,142.08,22.71
13483,2014-01-09,87.792,-5.888
13484,2014-01-09,42.84,4.68
13485,2014-01-09,39.69,-31.92
13486,2014-01-09,79.128,-2.292
13487,2014-01-09,52.2,13.56
13488,2014-01-09,55.92,8.34
13489,2014-01-09,55.29600000000001,-1.284
13490,2014-01-09,47.76,-7.68
13491,2014-01-09,99.36,32.76
13492,2014-01-09,16.68,6.33
13493,2014-01-09,63.9,15.84
13494,2014-01-09,22.41,9.84
13495,2014-01-09,31.08,5.18
13496,2014-01-09,94.8,11.34
13497,2014-01-09,27.258000000000003,-8.442
13498,2014-01-09,27.6,9.84
13499,2014-01-09,24.93,1.23
13500,2014-01-09,77.04,13.08
13501,2014-01-09,25.89,-24.36
13502,2014-01-09,38.16,19.08
13503,2014-01-09,15.75,-12.33
13504,2014-01-09,112.52,51.72
13505,2014-01-09,15.24,4.56
13506,2014-01-09,33.21,10.26
13507,2014-01-09,9.06,0.44
13508,2014-01-09,11.19,2.88
13509,2014-01-09,10.744000000000002,0.8058
13510,2014-01-09,8.376,2.7222
13511,2014-01-09,6.672000000000001,2.1684
13512,2014-01-09,24.0,10.95
13513,2014-01-09,6.207999999999999,0.6984
13514,2014-01-09,11.13,4.11
13515,2014-01-09,12.36,-7.44
13516,2014-01-09,9.516,-0.804
13517,2014-01-10,1971.3456,-813.6144
13518,2014-01-10,319.98,143.97
13519,2014-01-10,204.912,-122.96799999999999
13520,2014-01-10,375.9,7.35
13521,2014-01-10,284.1098,18.0098
13522,2014-01-10,392.88,137.28
13523,2014-01-10,174.12,76.56
13524,2014-01-10,167.94,82.2906
13525,2014-01-10,339.885,-24.615
13526,2014-01-10,247.32,2.46
13527,2014-01-10,350.37784,37.89784
13528,2014-01-10,164.88,80.7912
13529,2014-01-10,159.98,47.994
13530,2014-01-10,277.7166,52.8966
13531,2014-01-10,162.1488,-5.9712
13532,2014-01-10,147.987,65.637
13533,2014-01-10,143.22,-128.94
13534,2014-01-10,49.968,2.448
13535,2014-01-10,116.38799999999999,-103.212
13536,2014-01-10,95.616,-2.3040000000000003
13537,2014-01-10,96.42,-43.48
13538,2014-01-10,70.08,3.48
13539,2014-01-10,52.8,10.5
13540,2014-01-10,510.57,56.16
13541,2014-01-10,83.34,-48.36
13542,2014-01-10,117.32,43.4
13543,2014-01-10,45.6012,-37.0188
13544,2014-01-10,20.664,6.9741
13545,2014-01-10,42.876000000000005,12.276
13546,2014-01-10,44.4087,-35.3913
13547,2014-01-10,11.76,5.7624
13548,2014-01-10,36.0612,-22.6188
13549,2014-01-10,113.81136000000001,5.29136
13550,2014-01-10,8.328,-5.472
13551,2014-01-10,3.89,1.0114
13552,2014-01-10,11.52,3.78
13553,2014-01-10,11.645999999999999,-17.469
13554,2014-01-11,1808.757,155.457
13555,2014-01-11,397.8,111.36
13556,2014-01-11,539.244,-59.916000000000004
13557,2014-01-11,169.5,15.24
13558,2014-01-11,156.204,-270.756
13559,2014-01-11,508.76800000000003,38.1576
13560,2014-01-11,278.2,116.8
13561,2014-01-11,481.68,178.2
13562,2014-01-11,254.16,101.64
13563,2014-01-11,182.88,60.24
13564,2014-01-11,58.98,7.62
13565,2014-01-11,90.99,0.99
13566,2014-01-11,69.18,21.44
13567,2014-01-11,16.5,3.12
13568,2014-01-11,73.52,20.56
13569,2014-01-11,65.84,15.12
13570,2014-01-11,14.013,-25.226999999999997
13571,2014-01-11,9.0,4.32
13572,2014-01-11,9.912,3.2214
13573,2014-01-11,5.247999999999999,0.5904
13574,2014-01-12,1079.316,-15.4188
13575,2014-01-12,947.22,-236.88
13576,2014-01-12,663.936,82.992
13577,2014-01-12,1242.9,262.39
13578,2014-01-12,1781.682,-653.2834
13579,2014-01-12,1414.53,-106.47
13580,2014-01-12,657.7760000000001,-65.884
13581,2014-01-12,546.06,163.81799999999998
13582,2014-01-12,562.887,129.80700000000002
13583,2014-01-12,440.1,61.56
13584,2014-01-12,269.49,5.3898
13585,2014-01-12,245.7,98.28
13586,2014-01-12,456.84,132.48
13587,2014-01-12,321.5088,116.0688
13588,2014-01-12,912.6,428.76
13589,2014-01-12,351.9,28.14
13590,2014-01-12,500.22,190.08
13591,2014-01-12,407.86199999999997,83.412
13592,2014-01-12,383.976,81.5949
13593,2014-01-12,77.5,3.8
13594,2014-01-12,322.44,90.24
13595,2014-01-12,126.96,50.64
13596,2014-01-12,237.72,52.29
13597,2014-01-12,303.66,75.9
13598,2014-01-12,68.472,23.1093
13599,2014-01-12,305.91,47.55
13600,2014-01-12,225.9,60.84
13601,2014-01-12,155.94,45.2226
13602,2014-01-12,143.13,57.24
13603,2014-01-12,146.79,73.35
13604,2014-01-12,103.896,-145.464
13605,2014-01-12,127.92,23.01
13606,2014-01-12,81.99,27.03
13607,2014-01-12,79.29,10.29
13608,2014-01-12,50.1,3.0
13609,2014-01-12,95.976,-10.7973
13610,2014-01-12,173.8,43.45
13611,2014-01-12,135.09,-39.63
13612,2014-01-12,25.83,9.5571
13613,2014-01-12,71.976,8.997
13614,2014-01-12,115.416,-21.264
13615,2014-01-12,97.38,32.1
13616,2014-01-12,53.526,-38.934
13617,2014-01-12,86.52,8.61
13618,2014-01-12,40.0,9.6
13619,2014-01-12,29.34,3.48
13620,2014-01-12,83.56,1.6712
13621,2014-01-12,72.288,-38.592
13622,2014-01-12,43.95,10.98
13623,2014-01-12,23.88,1.38
13624,2014-01-12,46.44,12.96
13625,2014-01-12,32.19,12.21
13626,2014-01-12,38.37,0.75
13627,2014-01-12,32.3,12.26
13628,2014-01-12,31.32,0.3
13629,2014-01-12,54.351000000000006,-34.629
13630,2014-01-12,45.836999999999996,-17.523
13631,2014-01-12,21.816,-6.564
13632,2014-01-12,47.34,15.12
13633,2014-01-12,56.52,23.7
13634,2014-01-12,51.623999999999995,-30.996
13635,2014-01-12,48.9,11.7
13636,2014-01-12,9.74,3.5
13637,2014-01-12,14.2146,0.7746
13638,2014-01-12,15.102,-32.238
13639,2014-01-12,16.173,2.313
13640,2014-01-12,11.92,4.16
13641,2014-01-12,15.615,-5.085
13642,2014-01-12,10.05,4.92
13643,2014-01-12,9.06,4.5
13644,2014-01-12,5.76,0.0
13645,2014-01-12,7.14,2.76
13646,2014-01-12,53.9964,-13.3236
13647,2014-01-12,2.3680000000000003,0.8288
13648,2014-02-01,307.872,-118.068
13649,2014-02-01,546.72,185.88
13650,2014-02-01,474.43,199.2606
13651,2014-02-01,395.88,193.98
13652,2014-02-01,116.712,-54.528
13653,2014-02-01,382.21404,41.354040000000005
13654,2014-02-01,310.744,-26.6352
13655,2014-02-01,139.23,68.22
13656,2014-02-01,454.56,-107.958
13657,2014-02-01,141.42,-187.3815
13658,2014-02-01,58.5,11.07
13659,2014-02-01,83.80799999999999,-51.792
13660,2014-02-01,54.56,19.64
13661,2014-02-01,56.2,15.16
13662,2014-02-01,30.96,11.76
